event_id,fact_name,expected_value,actual_value,unit,tolerance,abs_error,status,confidence,evidence_text
government_contract_LDOS_693KA721C00014,recipient_mapping_confidence,0.94,0.94,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_LDOS_693KA721C00014,award_amount,848580356.59,848580356.59,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_LDOS_693KA721C00014,obligated_amount,848580356.59,848580356.59,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_LDOS_693KA721C00014,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LDOS_693KA721C00014,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LDOS_693KA721C00014,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LDOS_693KA721C00014,modification_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_GD_47QFCA21F0051,government_contract_event_type,contract_modification,contract_modification,category,0.0,,ok,0.88,modification language
government_contract_GD_47QFCA21F0051,mapped_ticker,GD,GD,text,0.0,,ok,0.9,GD
government_contract_GD_47QFCA21F0051,recipient_mapping_confidence,0.95,0.95,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_GD_47QFCA21F0051,award_amount,837851537.24,837851537.24,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_GD_47QFCA21F0051,obligated_amount,837851537.24,837851537.24,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_GD_47QFCA21F0051,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_GD_47QFCA21F0051,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_GD_47QFCA21F0051,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_GD_47QFCA21F0051,modification_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BA_H9224122F0002,government_contract_event_type,contract_extension,contract_extension,category,0.0,,ok,0.84,extension language
government_contract_BA_H9224122F0002,mapped_ticker,BA,BA,text,0.0,,ok,0.9,BA
government_contract_BA_H9224122F0002,recipient_mapping_confidence,0.94,0.94,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_BA_H9224122F0002,award_amount,780361826.0,780361826.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_BA_H9224122F0002,obligated_amount,780361826.0,780361826.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_BA_H9224122F0002,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BA_H9224122F0002,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BA_H9224122F0002,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BA_H9224122F0002,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_N0002422C5400,government_contract_event_type,contract_modification,contract_modification,category,0.0,,ok,0.88,modification language
government_contract_RTX_N0002422C5400,mapped_ticker,RTX,RTX,text,0.0,,ok,0.9,RTX
government_contract_RTX_N0002422C5400,recipient_mapping_confidence,0.92,0.92,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_RTX_N0002422C5400,award_amount,638114558.95,638114558.95,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_RTX_N0002422C5400,obligated_amount,638114558.95,638114558.95,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_RTX_N0002422C5400,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_N0002422C5400,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_N0002422C5400,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_N0002422C5400,modification_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_SAIC_70B04C20F00001359,government_contract_event_type,contract_modification,contract_modification,category,0.0,,ok,0.88,modification language
government_contract_SAIC_70B04C20F00001359,mapped_ticker,SAIC,SAIC,text,0.0,,ok,0.9,SAIC
government_contract_SAIC_70B04C20F00001359,recipient_mapping_confidence,0.94,0.94,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_SAIC_70B04C20F00001359,award_amount,596474053.88,596474053.88,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_SAIC_70B04C20F00001359,obligated_amount,596474053.88,596474053.88,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_SAIC_70B04C20F00001359,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_SAIC_70B04C20F00001359,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_SAIC_70B04C20F00001359,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_SAIC_70B04C20F00001359,modification_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_SAIC_N0002422C6419,government_contract_event_type,contract_modification,contract_modification,category,0.0,,ok,0.88,modification language
government_contract_SAIC_N0002422C6419,mapped_ticker,SAIC,SAIC,text,0.0,,ok,0.9,SAIC
government_contract_SAIC_N0002422C6419,recipient_mapping_confidence,0.94,0.94,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_SAIC_N0002422C6419,award_amount,509638059.8,509638059.8,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_SAIC_N0002422C6419,obligated_amount,509638059.8,509638059.8,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_SAIC_N0002422C6419,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_SAIC_N0002422C6419,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_SAIC_N0002422C6419,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_SAIC_N0002422C6419,modification_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LMT_N0002423C5325,government_contract_event_type,contract_modification,contract_modification,category,0.0,,ok,0.88,modification language
government_contract_LMT_N0002423C5325,mapped_ticker,LMT,LMT,text,0.0,,ok,0.9,LMT
government_contract_LMT_N0002423C5325,recipient_mapping_confidence,0.96,0.96,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_LMT_N0002423C5325,award_amount,441756474.53,441756474.53,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_LMT_N0002423C5325,obligated_amount,441756474.53,441756474.53,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_LMT_N0002423C5325,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LMT_N0002423C5325,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LMT_N0002423C5325,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LMT_N0002423C5325,modification_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_HQ086221F0008,government_contract_event_type,contract_extension,contract_extension,category,0.0,,ok,0.84,extension language
government_contract_RTX_HQ086221F0008,mapped_ticker,RTX,RTX,text,0.0,,ok,0.9,RTX
government_contract_RTX_HQ086221F0008,recipient_mapping_confidence,0.92,0.92,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_RTX_HQ086221F0008,award_amount,431346320.97,431346320.97,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_RTX_HQ086221F0008,obligated_amount,431346320.97,431346320.97,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_RTX_HQ086221F0008,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_HQ086221F0008,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_HQ086221F0008,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_HQ086221F0008,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LDOS_80TECH21DA002,government_contract_event_type,idiq_vehicle_award,idiq_vehicle_award,category,0.0,,ok,0.88,IDIQ/contract vehicle language
government_contract_LDOS_80TECH21DA002,mapped_ticker,LDOS,LDOS,text,0.0,,ok,0.9,LDOS
government_contract_LDOS_80TECH21DA002,recipient_mapping_confidence,0.94,0.94,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_LDOS_80TECH21DA002,award_amount,906564739.47,906564739.47,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_LDOS_80TECH21DA002,contract_ceiling,906564739.47,906564739.47,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_LDOS_80TECH21DA002,actual_funded_award_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LDOS_80TECH21DA002,ceiling_only_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LDOS_80TECH21DA002,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LDOS_80TECH21DA002,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BAH_80TECH22DA002,government_contract_event_type,idiq_vehicle_award,idiq_vehicle_award,category,0.0,,ok,0.88,IDIQ/contract vehicle language
government_contract_BAH_80TECH22DA002,mapped_ticker,BAH,BAH,text,0.0,,ok,0.9,BAH
government_contract_BAH_80TECH22DA002,recipient_mapping_confidence,0.95,0.95,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_BAH_80TECH22DA002,award_amount,237889498.62,237889498.62,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_BAH_80TECH22DA002,contract_ceiling,237889498.62,237889498.62,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_BAH_80TECH22DA002,actual_funded_award_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BAH_80TECH22DA002,ceiling_only_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BAH_80TECH22DA002,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BAH_80TECH22DA002,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_CACI_80JSC023DA010,government_contract_event_type,idiq_vehicle_award,idiq_vehicle_award,category,0.0,,ok,0.88,IDIQ/contract vehicle language
government_contract_CACI_80JSC023DA010,mapped_ticker,CACI,CACI,text,0.0,,ok,0.9,CACI
government_contract_CACI_80JSC023DA010,recipient_mapping_confidence,0.94,0.94,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_CACI_80JSC023DA010,award_amount,127385569.04,127385569.04,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_CACI_80JSC023DA010,contract_ceiling,127385569.04,127385569.04,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_CACI_80JSC023DA010,actual_funded_award_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_CACI_80JSC023DA010,ceiling_only_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_CACI_80JSC023DA010,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_CACI_80JSC023DA010,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_SAIC_80JSC024DA019,government_contract_event_type,idiq_vehicle_award,idiq_vehicle_award,category,0.0,,ok,0.88,IDIQ/contract vehicle language
government_contract_SAIC_80JSC024DA019,mapped_ticker,SAIC,SAIC,text,0.0,,ok,0.9,SAIC
government_contract_SAIC_80JSC024DA019,recipient_mapping_confidence,0.94,0.94,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_SAIC_80JSC024DA019,award_amount,123086251.0,123086251.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_SAIC_80JSC024DA019,contract_ceiling,123086251.0,123086251.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_SAIC_80JSC024DA019,actual_funded_award_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_SAIC_80JSC024DA019,ceiling_only_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_SAIC_80JSC024DA019,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_SAIC_80JSC024DA019,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_80JSC022DA023,government_contract_event_type,idiq_vehicle_award,idiq_vehicle_award,category,0.0,,ok,0.88,IDIQ/contract vehicle language
government_contract_RTX_80JSC022DA023,mapped_ticker,RTX,RTX,text,0.0,,ok,0.9,RTX
government_contract_RTX_80JSC022DA023,recipient_mapping_confidence,0.86,0.86,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_RTX_80JSC022DA023,award_amount,37270654.0,37270654.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_RTX_80JSC022DA023,contract_ceiling,37270654.0,37270654.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_RTX_80JSC022DA023,actual_funded_award_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_80JSC022DA023,ceiling_only_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_80JSC022DA023,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_80JSC022DA023,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LUNR_80JSC024DA020,government_contract_event_type,idiq_vehicle_award,idiq_vehicle_award,category,0.0,,ok,0.88,IDIQ/contract vehicle language
government_contract_LUNR_80JSC024DA020,mapped_ticker,LUNR,LUNR,text,0.0,,ok,0.9,LUNR
government_contract_LUNR_80JSC024DA020,recipient_mapping_confidence,0.94,0.94,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_LUNR_80JSC024DA020,award_amount,30000000.0,30000000.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_LUNR_80JSC024DA020,contract_ceiling,30000000.0,30000000.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_LUNR_80JSC024DA020,actual_funded_award_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LUNR_80JSC024DA020,ceiling_only_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LUNR_80JSC024DA020,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LUNR_80JSC024DA020,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BAH_80ARC024DA001,government_contract_event_type,idiq_vehicle_award,idiq_vehicle_award,category,0.0,,ok,0.88,IDIQ/contract vehicle language
government_contract_BAH_80ARC024DA001,mapped_ticker,BAH,BAH,text,0.0,,ok,0.9,BAH
government_contract_BAH_80ARC024DA001,recipient_mapping_confidence,0.95,0.95,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_BAH_80ARC024DA001,award_amount,16071880.73,16071880.73,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_BAH_80ARC024DA001,contract_ceiling,16071880.73,16071880.73,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_BAH_80ARC024DA001,actual_funded_award_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BAH_80ARC024DA001,ceiling_only_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BAH_80ARC024DA001,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BAH_80ARC024DA001,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_GD_68HERH21D0014,government_contract_event_type,idiq_vehicle_award,idiq_vehicle_award,category,0.0,,ok,0.88,IDIQ/contract vehicle language
government_contract_GD_68HERH21D0014,mapped_ticker,GD,GD,text,0.0,,ok,0.9,GD
government_contract_GD_68HERH21D0014,recipient_mapping_confidence,0.95,0.95,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_GD_68HERH21D0014,award_amount,1900000.0,1900000.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_GD_68HERH21D0014,contract_ceiling,1900000.0,1900000.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_GD_68HERH21D0014,actual_funded_award_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_GD_68HERH21D0014,ceiling_only_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_GD_68HERH21D0014,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_GD_68HERH21D0014,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_GD_140D0424D0001,government_contract_event_type,idiq_vehicle_award,idiq_vehicle_award,category,0.0,,ok,0.88,IDIQ/contract vehicle language
government_contract_GD_140D0424D0001,mapped_ticker,GD,GD,text,0.0,,ok,0.9,GD
government_contract_GD_140D0424D0001,recipient_mapping_confidence,0.95,0.95,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_GD_140D0424D0001,award_amount,1000000.0,1000000.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_GD_140D0424D0001,contract_ceiling,1000000.0,1000000.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_GD_140D0424D0001,actual_funded_award_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_GD_140D0424D0001,ceiling_only_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_GD_140D0424D0001,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_GD_140D0424D0001,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_AVAV_N6833524F0020,government_contract_event_type,sbir_award,sbir_award,category,0.0,,ok,0.9,SBIR language
government_contract_AVAV_N6833524F0020,mapped_ticker,AVAV,AVAV,text,0.0,,ok,0.9,AVAV
government_contract_AVAV_N6833524F0020,recipient_mapping_confidence,0.95,0.95,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_AVAV_N6833524F0020,award_amount,16098922.0,16098922.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_AVAV_N6833524F0020,obligated_amount,16098922.0,16098922.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_AVAV_N6833524F0020,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_AVAV_N6833524F0020,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_AVAV_N6833524F0020,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_AVAV_N6833524F0020,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_AVAV_N6833523F0252,government_contract_event_type,sbir_award,sbir_award,category,0.0,,ok,0.9,SBIR language
government_contract_AVAV_N6833523F0252,mapped_ticker,AVAV,AVAV,text,0.0,,ok,0.9,AVAV
government_contract_AVAV_N6833523F0252,recipient_mapping_confidence,0.95,0.95,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_AVAV_N6833523F0252,award_amount,5566087.49,5566087.49,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_AVAV_N6833523F0252,obligated_amount,5566087.49,5566087.49,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_AVAV_N6833523F0252,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_AVAV_N6833523F0252,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_AVAV_N6833523F0252,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_AVAV_N6833523F0252,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_AVAV_N6833524F0079,government_contract_event_type,sbir_award,sbir_award,category,0.0,,ok,0.9,SBIR language
government_contract_AVAV_N6833524F0079,mapped_ticker,AVAV,AVAV,text,0.0,,ok,0.9,AVAV
government_contract_AVAV_N6833524F0079,recipient_mapping_confidence,0.95,0.95,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_AVAV_N6833524F0079,award_amount,5548479.0,5548479.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_AVAV_N6833524F0079,obligated_amount,5548479.0,5548479.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_AVAV_N6833524F0079,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_AVAV_N6833524F0079,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_AVAV_N6833524F0079,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_AVAV_N6833524F0079,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_AVAV_N6833526F0005,government_contract_event_type,sbir_award,sbir_award,category,0.0,,ok,0.9,SBIR language
government_contract_AVAV_N6833526F0005,mapped_ticker,AVAV,AVAV,text,0.0,,ok,0.9,AVAV
government_contract_AVAV_N6833526F0005,recipient_mapping_confidence,0.95,0.95,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_AVAV_N6833526F0005,award_amount,2812074.0,2812074.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_AVAV_N6833526F0005,obligated_amount,2812074.0,2812074.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_AVAV_N6833526F0005,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_AVAV_N6833526F0005,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_AVAV_N6833526F0005,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_AVAV_N6833526F0005,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BKSY_FA254125CB025,government_contract_event_type,sbir_award,sbir_award,category,0.0,,ok,0.9,SBIR language
government_contract_BKSY_FA254125CB025,mapped_ticker,BKSY,BKSY,text,0.0,,ok,0.9,BKSY
government_contract_BKSY_FA254125CB025,recipient_mapping_confidence,0.94,0.94,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_BKSY_FA254125CB025,award_amount,1799995.68,1799995.68,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_BKSY_FA254125CB025,obligated_amount,1799995.68,1799995.68,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_BKSY_FA254125CB025,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BKSY_FA254125CB025,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BKSY_FA254125CB025,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BKSY_FA254125CB025,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_HQ085124C0001,government_contract_event_type,new_contract_award,new_contract_award,category,0.0,,ok,0.76,contract award language
government_contract_RTX_HQ085124C0001,mapped_ticker,RTX,RTX,text,0.0,,ok,0.9,RTX
government_contract_RTX_HQ085124C0001,recipient_mapping_confidence,0.92,0.92,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_RTX_HQ085124C0001,award_amount,2361971005.15,2361971005.15,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_RTX_HQ085124C0001,obligated_amount,2361971005.15,2361971005.15,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_RTX_HQ085124C0001,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_HQ085124C0001,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_HQ085124C0001,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_HQ085124C0001,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BA_W58RGZ26C0002,government_contract_event_type,new_contract_award,new_contract_award,category,0.0,,ok,0.76,contract award language
government_contract_BA_W58RGZ26C0002,mapped_ticker,BA,BA,text,0.0,,ok,0.9,BA
government_contract_BA_W58RGZ26C0002,recipient_mapping_confidence,0.94,0.94,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_BA_W58RGZ26C0002,award_amount,2295831204.0,2295831204.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_BA_W58RGZ26C0002,obligated_amount,2295831204.0,2295831204.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_BA_W58RGZ26C0002,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BA_W58RGZ26C0002,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BA_W58RGZ26C0002,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BA_W58RGZ26C0002,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LMT_W31P4Q23C0005,government_contract_event_type,new_contract_award,new_contract_award,category,0.0,,ok,0.76,contract award language
government_contract_LMT_W31P4Q23C0005,mapped_ticker,LMT,LMT,text,0.0,,ok,0.9,LMT
government_contract_LMT_W31P4Q23C0005,recipient_mapping_confidence,0.96,0.96,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_LMT_W31P4Q23C0005,award_amount,2213842633.09,2213842633.09,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_LMT_W31P4Q23C0005,obligated_amount,2213842633.09,2213842633.09,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_LMT_W31P4Q23C0005,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LMT_W31P4Q23C0005,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LMT_W31P4Q23C0005,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LMT_W31P4Q23C0005,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_FA865925CB003,government_contract_event_type,new_contract_award,new_contract_award,category,0.0,,ok,0.76,contract award language
government_contract_RTX_FA865925CB003,mapped_ticker,RTX,RTX,text,0.0,,ok,0.9,RTX
government_contract_RTX_FA865925CB003,recipient_mapping_confidence,0.92,0.92,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_RTX_FA865925CB003,award_amount,2196620340.3,2196620340.3,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_RTX_FA865925CB003,obligated_amount,2196620340.3,2196620340.3,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_RTX_FA865925CB003,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_FA865925CB003,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_FA865925CB003,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_FA865925CB003,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_FA867521C0034,government_contract_event_type,new_contract_award,new_contract_award,category,0.0,,ok,0.76,contract award language
government_contract_RTX_FA867521C0034,mapped_ticker,RTX,RTX,text,0.0,,ok,0.9,RTX
government_contract_RTX_FA867521C0034,recipient_mapping_confidence,0.92,0.92,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_RTX_FA867521C0034,award_amount,2177484015.51,2177484015.51,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_RTX_FA867521C0034,obligated_amount,2177484015.51,2177484015.51,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_RTX_FA867521C0034,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_FA867521C0034,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_FA867521C0034,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_FA867521C0034,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BA_FA873023C0025,government_contract_event_type,new_contract_award,new_contract_award,category,0.0,,ok,0.76,contract award language
